_id,measure_id,measure_name,interval_type,value_type,measure_value,year_to_date_variance,budget_variance,decimal_accuracy,desired_direction,category,data_source_notes,city_perspective_note,year,period_number_in_year,target,note
2827,1.21,Construction Value of Building Permits Issued (Residential),m,c,397461519,0.03,,,Up,Development &amp; Construction," Source: City of Toronto, Toronto Building ",,2018,4,,
2828,1.21,Construction Value of Building Permits Issued (Residential),m,c,825817531,0.03,,,Up,Development &amp; Construction," Source: City of Toronto, Toronto Building ",,2018,5,,
2829,1.21,Construction Value of Building Permits Issued (Residential),m,c,601979510,0.03,,,Up,Development &amp; Construction," Source: City of Toronto, Toronto Building ",,2018,6,,
2830,1.21,Construction Value of Building Permits Issued (Residential),m,c,614084182,0.03,,,Up,Development &amp; Construction," Source: City of Toronto, Toronto Building ",,2018,7,,
2831,1.21,Construction Value of Building Permits Issued (Residential),m,c,476240049,0.03,,,Up,Development &amp; Construction," Source: City of Toronto, Toronto Building ",,2018,8,,
2832,1.21,Construction Value of Building Permits Issued (Residential),m,c,625733725,0.03,,,Up,Development &amp; Construction," Source: City of Toronto, Toronto Building ",,2018,9,,
2833,1.21,Construction Value of Building Permits Issued (Residential),m,c,1387338883,0.03,,,Up,Development &amp; Construction," Source: City of Toronto, Toronto Building ",,2018,10,,
2834,1.21,Construction Value of Building Permits Issued (Residential),m,c,404754383.8,0.03,,,Up,Development &amp; Construction," Source: City of Toronto, Toronto Building ",,2018,11,,
2835,1.21,Construction Value of Building Permits Issued (Residential),m,c,954380810.7,0.03,,,Up,Development &amp; Construction," Source: City of Toronto, Toronto Building ",,2018,12,,
2836,1.21,Construction Value of Building Permits Issued (Residential),m,c,502417963,0.03,,,Up,Development &amp; Construction," Source: City of Toronto, Toronto Building ",,2019,1,,
2837,1.21,Construction Value of Building Permits Issued (Residential),m,c,406923878,0.03,,,Up,Development &amp; Construction," Source: City of Toronto, Toronto Building ",,2019,2,,
2838,1.21,Construction Value of Building Permits Issued (Residential),m,c,642506752,0.03,,,Up,Development &amp; Construction," Source: City of Toronto, Toronto Building ",,2019,3,,
2839,1.21,Construction Value of Building Permits Issued (Residential),m,c,419277610,0.03,,,Up,Development &amp; Construction," Source: City of Toronto, Toronto Building ",,2019,4,,
2840,1.21,Construction Value of Building Permits Issued (Residential),m,c,1034274650,0.03,,,Up,Development &amp; Construction," Source: City of Toronto, Toronto Building ",,2019,5,,
2841,1.21,Construction Value of Building Permits Issued (Residential),m,c,439678114,0.03,,,Up,Development &amp; Construction," Source: City of Toronto, Toronto Building ",,2019,6,,
2842,1.21,Construction Value of Building Permits Issued (Residential),m,c,591729435,0.03,,,Up,Development &amp; Construction," Source: City of Toronto, Toronto Building ",,2019,7,,
2843,1.21,Construction Value of Building Permits Issued (Residential),m,c,879442415,0.03,,,Up,Development &amp; Construction," Source: City of Toronto, Toronto Building ",,2019,8,,
2844,1.21,Construction Value of Building Permits Issued (Residential),m,c,444932025,0.03,,,Up,Development &amp; Construction," Source: City of Toronto, Toronto Building ",,2019,9,,
2845,1.21,Construction Value of Building Permits Issued (Residential),m,c,588794441,0.03,,,Up,Development &amp; Construction," Source: City of Toronto, Toronto Building ",,2019,10,,
2846,1.21,Construction Value of Building Permits Issued (Residential),m,c,373941501,0.03,,,Up,Development &amp; Construction," Source: City of Toronto, Toronto Building ",,2019,11,,
2847,1.21,Construction Value of Building Permits Issued (Residential),m,c,535962643,0.03,,,Up,Development &amp; Construction," Source: City of Toronto, Toronto Building ",,2019,12,,
2848,1.21,Construction Value of Building Permits Issued (Residential),m,c,410874827,0.03,,,Up,Development &amp; Construction," Source: City of Toronto, Toronto Building ",,2020,1,,
2849,1.21,Construction Value of Building Permits Issued (Residential),m,c,517577825,0.03,,,Up,Development &amp; Construction," Source: City of Toronto, Toronto Building ",,2020,2,,
2850,1.21,Construction Value of Building Permits Issued (Residential),m,c,347159397,0.03,,,Up,Development &amp; Construction," Source: City of Toronto, Toronto Building ",,2020,3,,
2851,1.21,Construction Value of Building Permits Issued (Residential),m,c,549697287,0.03,,,Up,Development &amp; Construction," Source: City of Toronto, Toronto Building ",,2020,4,,
2852,1.21,Construction Value of Building Permits Issued (Residential),m,c,1004082170,0.03,,,Up,Development &amp; Construction," Source: City of Toronto, Toronto Building ",,2020,5,,
2853,1.21,Construction Value of Building Permits Issued (Residential),m,c,699285932,0.03,,,Up,Development &amp; Construction," Source: City of Toronto, Toronto Building ",,2020,6,,
2854,1.21,Construction Value of Building Permits Issued (Residential),m,c,829983119,0.03,,,Up,Development &amp; Construction," Source: City of Toronto, Toronto Building ",,2020,7,,
2855,1.21,Construction Value of Building Permits Issued (Residential),m,c,782011775,0.03,,,Up,Development &amp; Construction," Source: City of Toronto, Toronto Building ",,2020,8,,
2856,1.21,Construction Value of Building Permits Issued (Residential),m,c,796567613,0.03,,,Up,Development &amp; Construction," Source: City of Toronto, Toronto Building ",,2020,9,,
2857,1.21,Construction Value of Building Permits Issued (Residential),m,c,1244808902,0.03,,,Up,Development &amp; Construction," Source: City of Toronto, Toronto Building ",,2020,10,,
2858,1.21,Construction Value of Building Permits Issued (Residential),m,c,618377154,0.03,,,Up,Development &amp; Construction," Source: City of Toronto, Toronto Building ",,2020,11,,
2859,1.21,Construction Value of Building Permits Issued (Residential),m,c,506350107,0.03,,,Up,Development &amp; Construction," Source: City of Toronto, Toronto Building ",,2020,12,,
2860,1.21,Construction Value of Building Permits Issued (Residential),m,c,1067950959,0.03,,,Up,Development &amp; Construction," Source: City of Toronto, Toronto Building ",,2021,1,,
2861,1.21,Construction Value of Building Permits Issued (Residential),m,c,389311268,0.03,,,Up,Development &amp; Construction," Source: City of Toronto, Toronto Building ",,2021,2,,
2862,1.21,Construction Value of Building Permits Issued (Residential),m,c,688949451,0.03,,,Up,Development &amp; Construction," Source: City of Toronto, Toronto Building ",,2021,3,,
2863,1.21,Construction Value of Building Permits Issued (Residential),m,c,852502822.7,0.03,,,Up,Development &amp; Construction," Source: City of Toronto, Toronto Building ",,2021,4,,
2864,1.21,Construction Value of Building Permits Issued (Residential),m,c,720031951.4,0.03,,,Up,Development &amp; Construction," Source: City of Toronto, Toronto Building ",,2021,5,,
2865,1.21,Construction Value of Building Permits Issued (Residential),m,c,653130526.8,0.03,,,Up,Development &amp; Construction," Source: City of Toronto, Toronto Building ",,2021,6,,
2866,1.21,Construction Value of Building Permits Issued (Residential),m,c,779374606,0.03,,,Up,Development &amp; Construction," Source: City of Toronto, Toronto Building ",,2021,7,,
2867,1.21,Construction Value of Building Permits Issued (Residential),m,c,713331852.8,0.03,,,Up,Development &amp; Construction," Source: City of Toronto, Toronto Building ",,2021,8,,
2868,1.21,Construction Value of Building Permits Issued (Residential),m,c,766832988.1,0.03,,,Up,Development &amp; Construction," Source: City of Toronto, Toronto Building ",,2021,9,,
2869,1.21,Construction Value of Building Permits Issued (Residential),m,c,913989326.9,0.03,,,Up,Development &amp; Construction," Source: City of Toronto, Toronto Building ",,2021,10,,
2870,1.21,Construction Value of Building Permits Issued (Residential),m,c,691403290,0.03,,,Up,Development &amp; Construction," Source: City of Toronto, Toronto Building ",,2021,11,,
2871,1.21,Construction Value of Building Permits Issued (Residential),m,c,224515321.4,0.03,,,Up,Development &amp; Construction," Source: City of Toronto, Toronto Building ",,2021,12,,
2872,1.21,Construction Value of Building Permits Issued (Residential),m,c,226924687.7,0.03,,,Up,Development &amp; Construction," Source: City of Toronto, Toronto Building ",,2022,1,,
2873,1.21,Construction Value of Building Permits Issued (Residential),m,c,427836599,0.03,,,Up,Development &amp; Construction," Source: City of Toronto, Toronto Building ",,2022,2,,
2874,1.21,Construction Value of Building Permits Issued (Residential),m,c,874366674.8,0.03,,,Up,Development &amp; Construction," Source: City of Toronto, Toronto Building ",,2022,3,,
2875,1.21,Construction Value of Building Permits Issued (Residential),m,c,375342467.1,0.03,,,Up,Development &amp; Construction," Source: City of Toronto, Toronto Building ",,2022,4,,
2876,1.21,Construction Value of Building Permits Issued (Residential),m,c,536133149,0.03,,,Up,Development &amp; Construction," Source: City of Toronto, Toronto Building ",,2022,5,,
2877,1.21,Construction Value of Building Permits Issued (Residential),m,c,560941701,0.03,,,Up,Development &amp; Construction," Source: City of Toronto, Toronto Building ",,2022,6,,
2878,1.21,Construction Value of Building Permits Issued (Residential),m,c,535382052,0.03,,,Up,Development &amp; Construction," Source: City of Toronto, Toronto Building ",,2022,7,,
2879,1.21,Construction Value of Building Permits Issued (Residential),m,c,1415758394,0.03,,,Up,Development &amp; Construction," Source: City of Toronto, Toronto Building ",,2022,8,,
2880,1.21,Construction Value of Building Permits Issued (Residential),m,c,507253066,0.03,,,Up,Development &amp; Construction," Source: City of Toronto, Toronto Building ",,2022,9,,
2881,1.21,Construction Value of Building Permits Issued (Residential),m,c,585616319,0.03,,,Up,Development &amp; Construction," Source: City of Toronto, Toronto Building ",,2022,10,,
2882,1.21,Construction Value of Building Permits Issued (Residential),m,c,691811300,0.03,,,Up,Development &amp; Construction," Source: City of Toronto, Toronto Building ",,2022,11,,
2883,1.21,Construction Value of Building Permits Issued (Residential),m,c,480699630.7,0.03,,,Up,Development &amp; Construction," Source: City of Toronto, Toronto Building ",,2022,12,,
2884,1.21,Construction Value of Building Permits Issued (Residential),m,c,436289030.7,0.03,,,Up,Development &amp; Construction," Source: City of Toronto, Toronto Building ",,2023,1,,
2885,1.21,Construction Value of Building Permits Issued (Residential),m,c,407838385.3,0.03,,,Up,Development &amp; Construction," Source: City of Toronto, Toronto Building ",,2023,2,,
2886,1.21,Construction Value of Building Permits Issued (Residential),m,c,978181464,0.03,,,Up,Development &amp; Construction," Source: City of Toronto, Toronto Building ",,2023,3,,
2887,1.21,Construction Value of Building Permits Issued (Residential),m,c,762986811.9,0.03,,,Up,Development &amp; Construction," Source: City of Toronto, Toronto Building ",,2023,4,,
2888,1.21,Construction Value of Building Permits Issued (Residential),m,c,1139773987,0.03,,,Up,Development &amp; Construction," Source: City of Toronto, Toronto Building ",,2023,5,,
2889,1.21,Construction Value of Building Permits Issued (Residential),m,c,609233239.3,0.03,,,Up,Development &amp; Construction," Source: City of Toronto, Toronto Building ",,2023,6,,
2890,1.21,Construction Value of Building Permits Issued (Residential),m,c,919354242.7,0.03,,,Up,Development &amp; Construction," Source: City of Toronto, Toronto Building ",,2023,7,,
2891,1.21,Construction Value of Building Permits Issued (Residential),m,c,472457234.6,0.03,,,Up,Development &amp; Construction," Source: City of Toronto, Toronto Building ",,2023,8,,
2892,1.21,Construction Value of Building Permits Issued (Residential),m,c,357689029.8,0.03,,,Up,Development &amp; Construction," Source: City of Toronto, Toronto Building ",,2023,9,,
2893,1.22,Construction Value of Building Applications Received (Residential),m,c,80500000,0.03,,,Up,Development &amp; Construction," Source: City of Toronto, Toronto Building ",,2007,1,,
2894,1.22,Construction Value of Building Applications Received (Residential),m,c,108500000,0.03,,,Up,Development &amp; Construction," Source: City of Toronto, Toronto Building ",,2007,2,,
2895,1.22,Construction Value of Building Applications Received (Residential),m,c,387800000,0.03,,,Up,Development &amp; Construction," Source: City of Toronto, Toronto Building ",,2007,3,,
2896,1.22,Construction Value of Building Applications Received (Residential),m,c,186400000,0.03,,,Up,Development &amp; Construction," Source: City of Toronto, Toronto Building ",,2007,4,,
